RegName,energy_cost,weight,aagph1819
"Edinburgh, City of",1215.8000000000002,351.5,
Argyll and Bute,3038.0708,194.66,
Dumfries and Galloway,1476.053,272.12,
Aberdeenshire,3906.6518,399.05,
Argyll and Bute,2225.1104,163.4,
West Lothian,3315.1742,356.03,
Orkney Islands,3253.3417999999997,49.6,
Highland,3089.9786,419.82,
Aberdeen City,542.1268,332.23,
Perth and Kinross,5074.613000000001,234.56,
Argyll and Bute,1640.2015999999999,196.11,
West Dunbartonshire,567.51792,211.6,
South Ayrshire,4143.7712,238.38,
Na h-Eileanan Siar,3684.2408,51.53,
Angus,4111.4984,263.94,
Shetland Islands,1566.0884,46.81,
Argyll and Bute,3782.9156,182.15,
Falkirk,1332.6104,344.61,
Argyll and Bute,1215.8000000000002,167.71,
Shetland Islands,4617.438800000001,36.07,
Na h-Eileanan Siar,1442.6378,51.18,
Orkney Islands,4200.177200000001,47.24,
South Lanarkshire,1325.1848,485.13,
North Ayrshire,1893.9572000000003,330.6,
Stirling,5074.613000000001,140.96,
Stirling,3056.2064000000005,176.85,
West Dunbartonshire,1593.7916,229.06,
Aberdeenshire,3982.7642,432.9,
Falkirk,1382.519,370.82,
Shetland Islands,5074.613000000001,38.82,
Aberdeen City,1447.7072,341.67,
Orkney Islands,1215.8000000000002,51.76,
Shetland Islands,4312.8464,34.01,
Glasgow City,1215.8000000000002,461.49,
Argyll and Bute,3961.7726000000002,168.2,
Dumfries and Galloway,4079.7968000000005,260.5,
Shetland Islands,1893.6002000000003,35.94,
Highland,5074.613000000001,382.74,
Aberdeenshire,1886.603,485.38,
West Lothian,2721.7688,291.63,
Orkney Islands,2365.9112,48.43,
Glasgow City,1215.8000000000002,555.41,
Shetland Islands,1918.8044,39.8,
