RegName,energy_cost,weight
West Midlands,2580.2321843387035,1171.0
West Midlands,5957.964134467058,2022.0
London,1662.29154728515,4273.0
Yorkshire and the Humber,3052.2702171722303,1538.0
South West,3925.747120370787,945.0
South West,2199.564331210191,4626.0
East Midlands,4399.554264551511,2607.0
North West,1472.535880742376,545.0
West Midlands,1833.9829617834394,3700.0
East,3056.4308917197454,342.0
East,1970.9512645185464,1584.0
Yorkshire and the Humber,1392.5990468758414,623.0
London,1379.534532271792,2131.0
South East,1176.7580656079435,4129.0
West Midlands,2366.719127013863,1188.0
Yorkshire and the Humber,3160.2131509928813,939.0
West Midlands,1346.9317487056023,891.0
South West,3507.823532741355,3492.0
East,4237.47333270888,655.0
East Midlands,1944.1109872611464,621.0
London,2211.8814349943796,4950.0
East,2371.9030340699273,2727.0
South East,2747.850515174223,820.0
South West,2870.0167260045687,4249.0
South East,2961.0764237542153,1081.0
South West,2359.446942144139,3507.0
South West,3147.283377756519,595.0
East,1631.3049925065568,1475.0
North West,2859.407203072312,581.0
South East,840.0313481474044,569.0
South East,2116.6798239040836,1059.0
Yorkshire and the Humber,2470.6061539902585,3619.0
South East,5120.183391545214,1142.0
East,1870.2368868813196,1260.0
East,3877.9927201927594,1648.0
East,3894.8076714125145,2338.0
South West,2311.847573997752,1018.0
South West,4012.2628418883473,1611.0
East,2730.7931809666547,333.0
London,1594.0472167712142,1420.0
West Midlands,1712.6495035593855,1564.0
East Midlands,2702.4711970775575,820.0
West Midlands,3604.3399587860627,1224.0
London,1520.4873080025432,515.0
East,1537.633350569873,474.0
South West,1671.4861839640316,1173.0
East Midlands,5736.302941176471,2439.0
South East,1944.815089921319,346.0
East,3461.908860996628,1889.0
London,1724.627907353081,2792.0
North West,6363.260346750789,1888.0
West Midlands,1393.2255903759687,801.0
South West,6553.086315099289,4264.0
East,3514.1642344322427,2478.0
North West,1834.8869895091798,1756.0
London,1896.030503898313,867.0
East,3293.32451292619,1923.0
South East,3286.2684432371675,1737.0
East,1901.9706538029227,473.0
Yorkshire and the Humber,2706.389005699116,694.0
London,3002.9214499812665,894.0
Yorkshire and the Humber,4957.197744263856,4545.0
London,2394.771983501124,629.0
West Midlands,2524.2006275758713,1679.0
South East,1937.0976676657924,533.0
London,2431.69803297115,882.0
North West,4307.378499922177,760.0
North West,6674.890017786871,1464.0
South East,1081.5951198950918,2896.0
North West,3175.9512501212985,494.0
South East,1923.810336819803,3307.0
London,3334.0308074185086,1312.0
London,3088.420382165605,2548.0
South East,5553.452100598819,4026.0
South West,2423.9329477520832,859.0
South East,5627.696843387037,1363.0
South East,2014.7015642562758,1033.0
East,5169.226160726135,2224.0
North East,1966.1188834769578,1099.0
London,1597.2019389284378,791.0
South West,1973.266738478831,668.0
Yorkshire and the Humber,4894.33535733859,1369.0
West Midlands,3007.2430779318097,589.0
West Midlands,2461.8906144623456,863.0
London,1963.3635631322593,1044.0
London,1219.7081283847997,1589.0
South East,1760.5678014106354,631.0
London,2088.006022855002,1682.0
London,919.308797386094,628.0
London,1255.053105334805,3267.0
East,3402.1223454769242,1127.0
East,3356.9608547810953,8510.0
South West,1866.5412982390408,1236.0
South West,5469.97750093668,660.0
East,2882.941888347696,1148.0
North West,2538.457203072312,736.0
South East,1487.3717122517796,8096.0
London,1239.0969705648286,987.0
South West,3988.2119239415515,1000.0
East,3841.1616219009543,992.0
East Midlands,3092.7343482207953,1527.0
North West,1566.6351348819785,1546.0
East,5663.388991386744,3955.0
West Midlands,3912.4576245784942,606.0
South West,1786.037948556477,2048.0
North West,3051.5139752716377,1282.0
London,1025.9035604881255,773.0
East,3511.9639284376176,662.0
North West,6345.126635523617,2432.0
East,1730.806800299738,388.0
East,2131.6381884600974,1396.0
East Midlands,2240.8176657924314,2809.0
North West,4721.29180404646,860.0
London,1382.7181447367082,1790.0
South East,2625.5417572124393,591.0
Yorkshire and the Humber,1742.001826526789,1463.0
East,1425.217925996586,293.0
West Midlands,1343.0450266707603,1328.0
East Midlands,1992.4329711502437,1746.0
South East,2602.428269014612,2330.0
South East,2797.88826339453,650.0
East Midlands,1627.5608654926941,535.0
London,1003.0706069689022,988.0
South West,1361.7270091436692,1000.0
West Midlands,2846.2416319968734,1520.0
London,973.743913951902,883.0
North East,1579.2543040483274,487.0
London,1545.1987354814537,2598.0
West Midlands,2821.872166939543,4348.0
South West,3250.908420756838,2192.0
South East,868.4446328212814,1075.0
East,2043.2397711497342,4474.0
East,4993.159725428043,753.0
East,1504.8254402397904,615.0
Yorkshire and the Humber,2039.2255822209065,2039.0
South East,1678.879344424215,725.0
East,3639.243976786544,1569.0
London,1123.036201507669,1443.0
South East,5498.663478831023,1511.0
London,1844.6785596801758,1559.0
South East,3157.03480371152,3480.0
East,3406.516616710379,479.0
South West,2334.75958224054,938.0
Yorkshire and the Humber,1734.4644623454476,1137.0
Yorkshire and the Humber,1176.4584301236418,1569.0
West Midlands,2283.9167456265036,2682.0
South West,3041.759881978269,719.0
South West,2243.4763019857623,3571.0
East Midlands,1382.138152913107,1446.0
South East,2801.1913544398653,602.0
South East,3110.1305984254495,1543.0
South East,2996.739349943799,576.0
North East,1603.8613713001125,951.0
South West,1644.5360902959908,1758.0
North West,3066.560912326714,426.0
East Midlands,2309.204932855771,703.0
East,1580.816476208318,469.0
West Midlands,3323.5833555331433,1286.0
East Midlands,4190.6087670521065,2272.0
Yorkshire and the Humber,2056.980545147995,444.0
South East,2493.9870269763956,711.0
South East,2961.3566897111014,4032.0
London,2242.235987261147,1818.0
South East,2046.3306294492318,739.0
London,4333.168742974897,4600.0
East,3206.179656412979,1079.0
South East,3575.3573997751973,700.0
Yorkshire and the Humber,1758.6376264518549,866.0
West Midlands,1600.6903615586361,1636.0
East Midlands,1606.4966913296678,484.0
South East,3221.209142000749,1827.0
South West,3825.0802946584245,2285.0
South East,1930.2255526414388,1065.0
East,6631.688251133908,984.0
Yorkshire and the Humber,1403.4075663141593,291.0
North West,1314.2300660673297,481.0
East,3248.0988160651596,951.0
South East,1633.334910078681,923.0
North West,4472.51360996628,1267.0
South East,5111.808898463844,1661.0
South West,2649.962117887373,1736.0
East Midlands,1411.9619707755714,2256.0
London,2001.0828587485953,1957.0
East,3265.767454200182,2246.0
South West,3028.4666812204127,1612.0
North West,1145.3934068093438,3922.0
North East,3151.1907924316224,431.0
East,2299.934029599101,797.0
North West,1837.2967590857997,1645.0
West Midlands,1557.6582989883855,1317.0
West Midlands,2688.9145747470957,1955.0
East,3514.206659797677,5565.0
London,2019.1494005245409,2298.0
South East,3178.6682933683032,781.0
South East,1347.0979779822671,493.0
London,2032.7234919445486,923.0
East Midlands,3011.812186212065,1482.0
London,3909.4755245410274,921.0
North West,1316.6701978388032,457.0
South East,2760.8046834020233,545.0
Yorkshire and the Humber,2568.927744473586,1705.0
London,2684.867169351817,651.0
West Midlands,2650.3741944548524,1095.0
East Midlands,3100.7105470213564,710.0
South West,1832.3178250281007,795.0
East,2416.263816035969,3767.0
South West,3146.606997002623,1181.0
North West,3961.1133476957666,1661.0
South West,2058.1263826624936,2496.0
East,4004.4962907455983,889.0
North West,5628.283776695392,1574.0
South West,2376.107280229102,597.0
London,1508.8489415511428,1612.0
Yorkshire and the Humber,2058.737401648558,687.0
East,2399.45844885725,363.0
East Midlands,1973.0521365130983,788.0
South East,2692.4974241288874,608.0
South East,1664.3931434994379,591.0
South West,3889.7006533926487,1607.0
South West,2160.0371862120646,550.0
South East,3325.4298581459425,1740.0
London,2152.0753372049458,1468.0
East,1766.253006744099,1494.0
East,4660.262738853503,5225.0
London,1582.7321270226437,3771.0
London,2069.8911218843555,2271.0
South West,3127.2988853503184,2312.0
London,2592.959508929733,683.0
South East,5457.602088797303,690.0
North East,3734.2100654689775,911.0
West Midlands,2020.414676822416,1210.0
East,6106.3931528662415,1114.0
Yorkshire and the Humber,1179.2608773018696,391.0
South East,3218.683249907654,1462.0
East Midlands,7350.43365492694,2114.0
London,1839.7168580929992,771.0
Yorkshire and the Humber,3305.1094451806703,4312.0
Yorkshire and the Humber,2122.4304983139755,706.0
East,1957.941494941926,5827.0
South East,2543.7427594604724,1646.0
South East,4489.104467965531,678.0
South East,2914.9399213188462,776.0
Yorkshire and the Humber,1927.762073810416,677.0
South East,7565.595147995504,1631.0
East Midlands,4169.842258207322,1716.0
East,2779.155067440989,674.0
South East,5779.86705695017,1338.0
South East,3082.6839296832322,1897.0
West Midlands,1043.6066429203013,780.0
East,1997.4564162607721,1105.0
North East,2521.0469932559013,498.0
South East,1632.7895747470961,991.0
South East,3762.8338235294123,561.0
South West,4622.384067066317,1375.0
South East,8529.367431622331,1826.0
South West,1806.087682404088,1278.0
East Midlands,2311.72909528343,1906.0
East Midlands,3822.203334582241,4318.0
East Midlands,2289.2927219932562,1334.0
South West,4184.9659142000755,2836.0
South East,1960.6251498688648,4952.0
Yorkshire and the Humber,1403.660874859498,364.0
East,2274.5217729205087,1628.0
South East,2268.277369801424,1472.0
London,1429.0757208396099,1220.0
South West,1761.821215811165,833.0
South East,5284.108083551892,3410.0
South East,1711.8458411390034,3316.0
South East,1774.9626451854629,1072.0
South West,4983.899122482521,1615.0
Yorkshire and the Humber,1290.9475895257442,1170.0
East Midlands,1868.803062944923,750.0
London,1782.4778520920397,1070.0
South West,2318.6554702135627,2802.0
East,3172.051810211964,1579.0
South East,2381.172011989509,5922.0
North West,1829.1970494567254,649.0
South East,1331.5324644576908,1335.0
South East,3861.886419639659,1331.0
London,1489.2159797677032,5325.0
North West,1444.741030007556,468.0
North West,2428.379383664294,504.0
North West,2201.4939165933483,5635.0
East Midlands,2414.2329055826153,678.0
East,1399.6441238799334,900.0
London,1731.3722843026324,621.0
East,1506.9210058184303,920.0
South East,1420.0817503392814,306.0
West Midlands,1848.1047770700636,894.0
East,2097.178102902066,2269.0
London,2211.6741385972737,487.0
South West,2710.9804983139757,603.0
South West,3181.8331318564215,5882.0
London,3589.4557231172726,1334.0
North West,1956.6888160359683,1095.0
East,3268.0069725510257,1320.0
South West,1791.2470119895092,839.0
Yorkshire and the Humber,2306.242469089547,1433.0
North West,1458.6524144342034,468.0
Yorkshire and the Humber,4212.431958686975,2551.0
East Midlands,1957.0107851010018,4558.0
London,1531.9116905021597,1675.0
South East,7003.242448242691,1537.0
Yorkshire and the Humber,2014.1058627665673,365.0
West Midlands,1279.0513019857622,2243.0
North West,1363.9171909466315,457.0
North East,2082.7731360059947,834.0
South East,2510.8504964406147,1627.0
South East,2432.5597414762087,955.0
South East,1327.6316855913417,730.0
East,2758.9965500872977,2586.0
London,2854.974230829258,401.0
South West,3455.542937429749,1355.0
East Midlands,4032.169614087673,1590.0
Yorkshire and the Humber,3916.2447639565385,4968.0
Yorkshire and the Humber,3987.384966279506,365.0
East,1057.7617205787546,521.0
London,2280.2030860680547,1624.0
South East,2097.2226957662047,1310.0
South West,1420.6174289846194,1286.0
South West,4718.523079805171,917.0
South East,2488.737411015362,1820.0
South West,5978.9577088797305,2345.0
Yorkshire and the Humber,2332.173576245785,403.0
East,3437.5243475664342,3715.0
North West,3740.272770700637,1585.0
South East,2200.7819413024063,1370.0
South West,3140.8878044211324,2880.0
London,1925.1372611464967,1567.0
North East,1104.8170267971873,362.0
Yorkshire and the Humber,3912.733804795804,777.0
East Midlands,2383.4071281378797,560.0
South West,1249.684844511053,471.0
London,1590.987261146497,702.0
London,1692.9531740115767,604.0
London,1253.959080874156,1480.0
East,2656.3271262645185,825.0
South East,1745.2020794304985,427.0
West Midlands,1726.0432371674783,3746.0
North East,3956.70059947546,2152.0
East,3102.0311719451815,499.0
North West,1694.266513675534,852.0
South East,1943.4234076433122,544.0
East,4290.018640496851,5579.0
Yorkshire and the Humber,1580.416279505433,1003.0
Yorkshire and the Humber,3288.7900706860837,1201.0
Yorkshire and the Humber,2690.394666692714,366.0
South East,1413.584334454325,510.0
South East,1877.8700449606595,847.0
South West,5738.814336488529,3761.0
London,2975.0350974147623,1420.0
East,9458.870351058808,852.0
South East,2835.499128887224,675.0
East Midlands,3210.105883720338,803.0
